timestamp,adjusted_price
2023-12-22 00:00:00,233.0859764770105
2023-12-23 00:00:00,238.65982420420679
2023-12-24 00:00:00,233.22495466140754
2023-12-25 00:00:00,229.11157698386813
2023-12-26 00:00:00,234.92690582947554
2023-12-27 00:00:00,229.04772660535087
2023-12-28 00:00:00,264.20647093266973
2023-12-29 00:00:00,262.1387555065297
2023-12-30 00:00:00,254.37850976224965
2023-12-31 00:00:00,271.46864822690964
2024-01-01 00:00:00,259.09493474218135
2024-01-02 00:00:00,266.3200964454644
2024-01-03 00:00:00,257.24870434708765
2024-01-04 00:00:00,233.8860513954815
2024-01-05 00:00:00,239.78892754984054
2024-01-06 00:00:00,239.4784103144418
2024-01-07 00:00:00,236.04653325804074
2024-01-08 00:00:00,232.04016792357092
2024-01-09 00:00:00,254.10279018678412
2024-01-10 00:00:00,245.16549230766182
2024-01-11 00:00:00,254.35058039243566
2024-01-12 00:00:00,276.19093364339204
2024-01-13 00:00:00,259.5227393194757
2024-01-14 00:00:00,254.7260274268448
2024-01-15 00:00:00,246.0263882588925
2024-01-16 00:00:00,250.711084823599
2024-01-17 00:00:00,251.35687779546174
2024-01-18 00:00:00,244.14171987194473
2024-01-19 00:00:00,237.37963638108408
2024-01-20 00:00:00,236.29454466154604
2024-01-21 00:00:00,238.8056938568422
2024-01-22 00:00:00,236.98222772785292
2024-01-23 00:00:00,234.83780486862145
2024-01-24 00:00:00,229.55852224859092
2024-01-25 00:00:00,236.42184245817793
2024-01-26 00:00:00,236.82604552193067
2024-01-27 00:00:00,241.76876176909514
2024-01-28 00:00:00,243.623672793715
2024-01-29 00:00:00,236.93774842688987
2024-01-30 00:00:00,241.39134381958755
2024-01-31 00:00:00,237.4253415833614
2024-02-01 00:00:00,234.21566476797204
2024-02-02 00:00:00,236.54515384928425
2024-02-03 00:00:00,236.22171750244826
2024-02-04 00:00:00,238.30303797869738
2024-02-05 00:00:00,235.29047132250747
2024-02-06 00:00:00,235.35592383952314
2024-02-07 00:00:00,235.13855168476576
2024-02-08 00:00:00,240.35132833250657
2024-02-09 00:00:00,244.36222659850642
2024-02-10 00:00:00,250.3605890106674
2024-02-11 00:00:00,247.6181681966815
2024-02-12 00:00:00,276.34914883909545
2024-02-13 00:00:00,281.1076892369657
2024-02-14 00:00:00,270.9791784662062
2024-02-15 00:00:00,280.7998382245046
2024-02-16 00:00:00,270.6087877291362
2024-02-17 00:00:00,274.88018526336685
2024-02-18 00:00:00,267.40049257695307
2024-02-19 00:00:00,270.4383670602451
2024-02-20 00:00:00,272.8781783366637
2024-02-21 00:00:00,265.72314867004917
2024-02-22 00:00:00,263.4072042538727
2024-02-23 00:00:00,260.2761161026032
2024-02-24 00:00:00,264.6832271197433
2024-02-25 00:00:00,267.3785912320847
2024-02-26 00:00:00,267.8199655930232
2024-02-27 00:00:00,274.69912252470743
2024-02-28 00:00:00,292.4067079935776
2024-02-29 00:00:00,297.23103574067756
2024-03-01 00:00:00,298.2571400428044
2024-03-02 00:00:00,315.450716036468
2024-03-03 00:00:00,501.7491236033727
2024-03-04 00:00:00,469.2174267178669
2024-03-05 00:00:00,468.5204519517515
2024-03-06 00:00:00,403.50454855281856
2024-03-07 00:00:00,415.5366644949671
2024-03-08 00:00:00,431.6432800796526
2024-03-09 00:00:00,436.52443074573404
2024-03-10 00:00:00,433.972213479696
2024-03-11 00:00:00,423.4174593303606
2024-03-12 00:00:00,449.0999361031628
2024-03-13 00:00:00,433.4658519737178
2024-03-14 00:00:00,442.36780042251354
2024-03-15 00:00:00,440.61650827040506
2024-03-16 00:00:00,416.591778735897
2024-03-17 00:00:00,388.0138509863324
2024-03-18 00:00:00,402.2721490862486
2024-03-19 00:00:00,402.41004564286715
2024-03-20 00:00:00,359.1486241956802
2024-03-21 00:00:00,409.07877235386627
2024-03-22 00:00:00,414.15666247376237
2024-03-23 00:00:00,426.6912891827407
2024-03-24 00:00:00,457.1401506503975
2024-03-25 00:00:00,483.12750197709454
2024-03-26 00:00:00,488.03828427048035
2024-03-27 00:00:00,480.6171381938494
2024-03-28 00:00:00,541.641480392233
2024-03-29 00:00:00,568.6125375311829
2024-03-30 00:00:00,621.9714194688361
2024-03-31 00:00:00,597.2722217097714
2024-04-01 00:00:00,680.3444621219667
2024-04-02 00:00:00,650.7007376554571
2024-04-03 00:00:00,638.880370683263
2024-04-04 00:00:00,595.5359291687222
2024-04-05 00:00:00,667.325142702978
2024-04-06 00:00:00,659.1806066835421
2024-04-07 00:00:00,695.3362590897877
2024-04-08 00:00:00,684.1785218781566
2024-04-09 00:00:00,680.3257554285847
2024-04-10 00:00:00,673.5243391499602
2024-04-11 00:00:00,628.6663417318239
2024-04-12 00:00:00,614.3657481012631
2024-04-13 00:00:00,534.5838526102957
2024-04-14 00:00:00,482.778791277102
2024-04-15 00:00:00,528.7905728749555
2024-04-16 00:00:00,507.8053349520696
2024-04-17 00:00:00,487.245207364097
2024-04-18 00:00:00,464.6304908944869
2024-04-19 00:00:00,482.95440651850544
2024-04-20 00:00:00,478.37149119293525
2024-04-21 00:00:00,514.9194322432679
2024-04-22 00:00:00,502.391192641192
2024-04-23 00:00:00,522.1839936047256
2024-04-24 00:00:00,505.6124650690872
2024-04-25 00:00:00,479.0837308201927
2024-04-26 00:00:00,478.74535672879546
2024-04-27 00:00:00,482.60018406637676
2024-04-28 00:00:00,477.95301645443993
2024-04-29 00:00:00,470.2856955458162
2024-04-30 00:00:00,465.49177352824563
2024-05-01 00:00:00,434.53866119716315
2024-05-02 00:00:00,424.11416437113866
