timestamp,adjusted_price
2023-12-22 00:00:00,29.884748865371016
2023-12-23 00:00:00,30.34085802665258
2023-12-24 00:00:00,30.31128056086315
2023-12-25 00:00:00,30.15145581130531
2023-12-26 00:00:00,31.229902953766164
2023-12-27 00:00:00,30.283826063667984
2023-12-28 00:00:00,31.777722485888194
2023-12-29 00:00:00,32.01514818812814
2023-12-30 00:00:00,28.65854950407647
2023-12-31 00:00:00,28.74575961670505
2024-01-01 00:00:00,26.834716420904698
2024-01-02 00:00:00,27.817226681981104
2024-01-03 00:00:00,27.61044423026664
2024-01-04 00:00:00,25.060383523551767
2024-01-05 00:00:00,24.188793246139532
2024-01-06 00:00:00,23.533587575585244
2024-01-07 00:00:00,23.024573354687718
2024-01-08 00:00:00,21.870018663891013
2024-01-09 00:00:00,21.253889732259196
2024-01-10 00:00:00,19.606977563827012
2024-01-11 00:00:00,22.2389293992754
2024-01-12 00:00:00,24.38323897796844
2024-01-13 00:00:00,23.797948908395828
2024-01-14 00:00:00,23.46324505695206
2024-01-15 00:00:00,22.891573126481887
2024-01-16 00:00:00,23.655048889844696
2024-01-17 00:00:00,23.284317439340672
2024-01-18 00:00:00,22.907889293224876
2024-01-19 00:00:00,22.4888989184405
2024-01-20 00:00:00,23.541636379539582
2024-01-21 00:00:00,23.500979057086223
2024-01-22 00:00:00,23.342196045080538
2024-01-23 00:00:00,22.248230172622947
2024-01-24 00:00:00,21.430965430094563
2024-01-25 00:00:00,21.930283462793806
2024-01-26 00:00:00,22.396653592152422
2024-01-27 00:00:00,22.70844174926575
2024-01-28 00:00:00,22.737402081615105
2024-01-29 00:00:00,22.177676313389117
2024-01-30 00:00:00,22.987349835590326
2024-01-31 00:00:00,22.543677075242105
2024-02-01 00:00:00,21.7004186615364
2024-02-02 00:00:00,21.671630281726383
2024-02-03 00:00:00,22.03486606416343
2024-02-04 00:00:00,22.04408492689363
2024-02-05 00:00:00,21.413847682871054
2024-02-06 00:00:00,21.348489988326637
2024-02-07 00:00:00,19.272325175625202
2024-02-08 00:00:00,20.87574458024547
2024-02-09 00:00:00,20.934640660640706
2024-02-10 00:00:00,21.17349150671278
2024-02-11 00:00:00,20.86698603396888
2024-02-12 00:00:00,20.296016853801525
2024-02-13 00:00:00,21.190453033032448
2024-02-14 00:00:00,20.858729400262533
2024-02-15 00:00:00,21.280947051803437
2024-02-16 00:00:00,22.340416590547775
2024-02-17 00:00:00,22.718478415037463
2024-02-18 00:00:00,24.8135228196107
2024-02-19 00:00:00,25.643432284395086
2024-02-20 00:00:00,26.914176873929083
2024-02-21 00:00:00,24.819140622497038
2024-02-22 00:00:00,24.572687288172663
2024-02-23 00:00:00,26.81519505487948
2024-02-24 00:00:00,26.909003370852428
2024-02-25 00:00:00,27.955116479540465
2024-02-26 00:00:00,27.78774280205451
2024-02-27 00:00:00,28.157801479163666
2024-02-28 00:00:00,28.721797527670383
2024-02-29 00:00:00,28.440579898253517
2024-03-01 00:00:00,27.797166249386002
2024-03-02 00:00:00,29.623563393432693
2024-03-03 00:00:00,32.967785507288525
2024-03-04 00:00:00,31.65562746624608
2024-03-05 00:00:00,32.87918623143652
2024-03-06 00:00:00,30.422163276325207
2024-03-07 00:00:00,32.86135386849565
2024-03-08 00:00:00,34.00849341164146
2024-03-09 00:00:00,34.69569734856462
2024-03-10 00:00:00,34.267001495775574
2024-03-11 00:00:00,33.621647228412506
2024-03-12 00:00:00,35.00743556815546
2024-03-13 00:00:00,34.01641655016663
2024-03-14 00:00:00,34.79261463764473
2024-03-15 00:00:00,34.12252165251907
2024-03-16 00:00:00,31.464391877613906
2024-03-17 00:00:00,28.71878696393681
2024-03-18 00:00:00,29.189928250067457
2024-03-19 00:00:00,27.732274643007532
2024-03-20 00:00:00,25.027069327393388
2024-03-21 00:00:00,28.337302845430752
2024-03-22 00:00:00,29.489308212563763
2024-03-23 00:00:00,28.68340046576099
2024-03-24 00:00:00,28.886814048858554
2024-03-25 00:00:00,29.864463804925663
2024-03-26 00:00:00,30.23989236921956
2024-03-27 00:00:00,31.617905487244617
2024-03-28 00:00:00,31.11256550692675
2024-03-29 00:00:00,30.899482240216898
2024-03-30 00:00:00,30.792381473612057
2024-03-31 00:00:00,30.07610517817635
2024-04-01 00:00:00,30.436064704390215
2024-04-02 00:00:00,29.02333517502438
2024-04-03 00:00:00,27.784832978726676
2024-04-04 00:00:00,27.2493703890366
2024-04-05 00:00:00,27.64690246803382
2024-04-06 00:00:00,27.33386545918028
2024-04-07 00:00:00,27.509433118282953
2024-04-08 00:00:00,27.864534425756805
2024-04-09 00:00:00,28.504149258335953
2024-04-10 00:00:00,27.714348225037014
2024-04-11 00:00:00,27.018703891245522
2024-04-12 00:00:00,26.556551506360158
2024-04-13 00:00:00,23.32080509819739
2024-04-14 00:00:00,20.62879944314751
2024-04-15 00:00:00,21.96863151066937
2024-04-16 00:00:00,21.197735078667694
2024-04-17 00:00:00,21.41058092059113
2024-04-18 00:00:00,21.046146396305687
2024-04-19 00:00:00,22.005049811598575
2024-04-20 00:00:00,22.292434192869294
2024-04-21 00:00:00,23.21021633053683
2024-04-22 00:00:00,22.69085269078983
2024-04-23 00:00:00,24.319220584092296
2024-04-24 00:00:00,23.952182963234105
2024-04-25 00:00:00,22.86326621878251
2024-04-26 00:00:00,23.366591181130207
2024-04-27 00:00:00,22.869873640926013
2024-04-28 00:00:00,23.24829898054662
2024-04-29 00:00:00,22.481188462524894
2024-04-30 00:00:00,22.35212131541121
2024-05-01 00:00:00,21.38792664754953
